Uniprot_Id,Protein_Name,Gene_Name,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74
Q14624,"Inter-alpha-trypsin inhibitor heavy chain H4, ITI heavy chain H4, ITI-HC4, Inter-alpha-inhibitor heavy chain 4 (Inter-alpha-trypsin inhibitor family heavy chain-related protein, IHRP) (Plasma kallikrein sensitive glycoprotein 120, Gp120, PK-120) [Cleaved into: 70 kDa inter-alpha-trypsin inhibitor heavy chain H4; 35 kDa inter-alpha-trypsin inhibitor heavy chain H4 ]",ITIH4,314680000,319780000,230210000,231100000,328700000,302369984,301769984,782360000,170330000,298449984,109140000,177170000,136810000,345840000,288380000,360070016,91503000,259570000,37281000,367500000,630739968,246940000,447000000,209920000,191980000,1020099968,372600000,324310016,502150016,337940000,440640000,405190016,384760000,608360000,505040000,79055000,311929984,393440000,707180032,145450000,571379968,123340000,183690000,380849984,133700000,329009984,47127000,409660000,102840000,37733000,934129984,305280000,306420000,163820000,776040000,449260000,106100000,431000000,741000000,831020032,433220000,284600000,764969984,174930000,315980000,445620000,209280000,40957000,287049984,343260000,401980000,340510016,894360000,404480000
Q15582,"Transforming growth factor-beta-induced protein ig-h3, Beta ig-h3 (Kerato-epithelin) (RGD-containing collagen-associated protein, RGD-CAP)",TGFBI,1283900,657520,717710,863290,1335000,383860,742240,11304000,384540,0,0,0,0,218870,1532500,0,2277800,1339400,278920,819910,3461700,2773400,6232000,1580100,1145700,4580600,876180,2401300,2178500,3692600,6819000,1591300,2555400,2501600,2127300,2821400,2048000,3633100,6680100,0,4458700,0,1822300,1566500,0,3158800,3220700,2674900,1280700,0,3066200,1723400,563460,1432200,11396000,2034200,488170,6789100,24035000,25113000,12079000,3733200,11196000,1057300,1437800,1445800,747910,170590,268710,915210,2987700,1415400,984600,548840
Q15942,Zyxin (Zyxin-2),ZYX,0,0,294510,4368700,731490,10417000,6211000,9730500,1077300,0,972480,0,7325600,138340,786920,24025000,803610,33974,261680,1609400,72773,3368400,2451400,3299300,8329900,0,3066300,3446000,2727700,742980,0,1198100,11045000,296230,954150,1158900,5841800,309740,212650,4735300,839270,281740,2135200,2169200,0,85665,485220,0,0,434360,8161500,574050,27338000,96457,5012000,4821500,0,10218000,6854500,131480,4724200,1659200,902730,8487100,3734500,4221700,1177300,117410,2082400,127390,1625700,1706400,534550,1163600
Q16610,Extracellular matrix protein 1 (Secretory component p85),ECM1,38456000,31718000,32102000,25366000,16656000,30506000,20997000,126360000,26418000,38583000,18619000,28194000,51038000,24445000,29329000,23920000,18230000,35147000,13927000,70759000,10365000,26232000,10112000,46084000,23389000,6395800,19909000,24315000,19242000,20580000,23676000,3549600,19649000,23101000,27596000,2333600,23159000,9556400,14273000,14438000,14282000,29778000,24703000,16344000,9911700,12842000,1067500,23967000,1124200,1267400,30678000,18338000,13653000,7772300,21279000,21483000,473120,19907000,14113000,57686000,28725000,48063000,11237000,7183000,73948000,48618000,24388000,1631800,20761000,18628000,11292000,25241000,27543000,32735000
Q6EMK4,Vasorin (Protein slit-like 2),VASN,13645000,19785000,4100600,7085100,4201900,7356100,13348000,21518000,9862400,14022000,5532800,8164800,0,8751900,6305800,5245000,8751600,6495800,3533600,2726500,14677000,7396000,3312000,15717000,4853500,4974400,5813800,4814400,8193000,10435000,12679000,2013300,5174300,21509000,9492600,226960,4860300,4990700,11391000,9557800,3110500,9459900,8945200,5495500,4120200,3973000,1221800,9462400,1379800,0,27134000,8167700,4142400,3632800,4501800,5686700,694260,10735000,12418000,39865000,9805800,17201000,4535900,2555800,8354800,8937100,5696100,341850,7217900,6995200,2898500,9590900,6634600,8017800
Q6P387,Uncharacterized protein C16orf46,C16orf46,2504400,5899400,34369000,19811000,366470016,120840000,5657100,380500000,3047700,143670000,27455000,250430000,26398000,2024500,6378600,0,19758000,22428000,1558300,19863000,30998000,11632000,48191000,9863000,7912200,35913000,5345700,9385500,22868000,20103000,33448000,14167000,1064800,11653000,6537800,7889700,1624400,46834000,71356000,0,4549500,0,0,2539500,0,2411900,13738000,9626300,47292000,9130600,16676000,0,3467600,3651300,21502000,8315100,3768500,40101000,111460000,36386000,7929100,1314000,62984000,35409000,17481000,13836000,22682000,5992100,11651000,16072000,14182000,8784200,23961000,26526000
Q6UX71,Plexin domain-containing protein 2 (Tumor endothelial marker 7-related protein),PLXDC2,678540,766170,758900,709960,1077700,910150,1581600,4790700,1213000,0,0,2059000,0,0,579460,2377400,0,294500,0,781920,452760,825100,495760,326180,2275400,801280,1701800,994050,1030900,0,3250600,463460,725170,1089200,661280,0,1792000,0,1047800,1855700,683220,1931400,1248100,0,0,473750,801980,484380,1162900,0,5886900,0,456630,374760,750140,2463300,0,1253100,1805700,3149800,299850,0,723100,1192400,2009300,589140,0,150080,591640,1156300,488790,571190,751840,675210
Q6UXB8,"Peptidase inhibitor 16, PI-16 (Cysteine-rich secretory protein 9, CRISP-9) (PSP94-binding protein) (CD antigen CD364)",PI16,4635500,21817000,1881600,6108900,1537400,4329000,0,5008900,2245000,3483100,0,0,1078900,3294300,950490,293210,2554000,2102600,1571800,781120,202270,2988100,561330,9750400,4392700,0,0,4727700,1593400,0,280030,284730,1110200,1252000,761960,39060,2421200,370400,241410,1254800,379140,902650,953050,7212700,0,464570,0,760430,0,0,480860,0,0,203880,0,0,0,543470,484050,13495000,751040,9413500,1173500,604180,4726300,4103200,2549100,78789,1439700,1592400,1091800,1258400,1609400,3589400
Q86UD1,Out at first protein homolog (HCV NS5A-transactivated protein 13 target protein 2),OAF,1617200,1561300,1261400,4332200,0,1340200,1255900,2680700,2234000,0,3623400,0,0,2585100,1003400,0,907040,0,359970,0,877500,2575400,0,0,1666000,1797000,0,1873700,1866000,0,3600100,3520300,1539000,616180,3457600,295650,1066000,1224100,2364500,0,1498000,3970700,0,1055800,0,777710,0,2532200,0,0,1847100,0,2225300,444720,3368300,2260000,0,2021100,2714200,5503000,1117500,657730,1499100,1178400,2549300,2751100,1765100,150260,1012200,827690,0,1528400,1312500,2777200
Q86VB7,"Scavenger receptor cysteine-rich type 1 protein M130 (Hemoglobin scavenger receptor) (CD antigen CD163) [Cleaved into: Soluble CD163, sCD163 ]",CD163,2234000,838810,695120,329860,206130,318920,1630900,1615700,1705800,1704900,0,0,209780,700380,969710,886980,421120,446380,680110,382420,560810,200560,407400,196300,943310,4605800,0,277530,1363300,1874600,7890500,0,1598000,4577300,1313500,187810,2682200,3424500,975760,0,1374200,262250,0,2106100,0,575160,554070,767320,398280,205700,12808000,2176100,726790,212360,3531800,1100300,361450,3174100,1972400,32333000,1729900,2030100,1048800,1993100,922680,1430900,645480,0,512560,1724800,291640,435910,1373500,1037900
Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1 (GABA(A) receptor subunit gamma-1),GABRG1,56297000,16847000,17281000,18531000,29948000,29540000,0,22452000,7458000,0,0,7805400,4401200,6534000,16167000,32974000,0,7102900,4856600,10686000,24550000,16443000,0,10161000,14116000,19381000,9226500,15494000,28779000,5365600,2893600,3201600,19053000,14471000,11164000,1039100,5438100,7449900,50644000,3481500,5365800,0,7795100,8527300,10946000,9151300,1951600,7008700,5475100,3787200,7865100,33466000,0,3789400,46948000,4235800,1929900,12456000,13032000,24547000,17330000,4538600,0,3005800,24704000,25492000,13390000,226630,13222000,17897000,7517100,9478000,18822000,15943000
Q8N6C8,"Leukocyte immunoglobulin-like receptor subfamily A member 3 (CD85 antigen-like family member E) (Immunoglobulin-like transcript 6, ILT-6) (Leukocyte immunoglobulin-like receptor 4, LIR-4) (Monocyte inhibitory receptor HM43/HM31) (CD antigen CD85e)",LILRA3,17382000,5188700,18389000,4628200,0,0,1890400,919200,5134200,0,0,172160,506880,988970,3095200,408660,7058000,9659100,3891900,0,0,1410400,1159000,2299800,0,2398400,2480200,0,3086600,822480,0,0,1844500,1798200,2510200,616180,0,438390,0,712850,5487100,877050,6759100,2562900,1878800,1303100,0,0,0,0,135510,938980,0,359170,0,580910,0,2180100,789420,32184000,976900,8914200,544710,1841300,488900,2927600,2389000,0,2697700,1531400,0,2897800,350190,1098600
Q8NBP7,"Proprotein convertase subtilisin/kexin type 9, EC 3.4.21.- (Neural apoptosis-regulated convertase 1, NARC-1) (Proprotein convertase 9, PC9) (Subtilisin/kexin-like protease PC9)",PCSK9,17168000,0,9479200,28971000,42708000,9597500,12851000,0,29596000,0,21926000,32962000,0,37744000,12895000,22651000,14104000,10641000,6977400,0,12821000,17734000,0,20811000,62386000,19099000,21555000,18882000,18117000,10221000,36564000,4492600,10395000,16877000,33861000,0,10379000,0,0,0,5811600,18495000,15696000,16439000,0,10997000,0,17734000,0,15121000,15421000,73396000,15502000,7303500,6268200,30111000,0,8515900,0,0,45991000,0,6935700,9580900,12657000,16533000,8101600,4062900,20052000,10533000,4625400,14718000,4377000,9998900
Q8WZ42,"Titin, EC 2.7.11.1 (Connectin) (Rhabdomyosarcoma antigen MU-RMS-40.14)",TTN,23939000,54745000,52026000,135460000,50998000,19858000,43016000,101980000,154860000,0,36489000,47836000,32120000,29183000,586990016,80139000,6820500,36068000,3251100,25105000,14134000,12857000,3908800,22845000,8555900,46414000,30878000,22540000,144130000,32702000,14627000,15771000,14249000,25559000,12808000,6274800,0,79888000,282630016,12645000,335260000,252730000,345409984,16121000,76508000,128440000,49766000,17416000,12060000,17383000,9575700,51445000,5680300,16710000,65885000,21400000,23121000,22899000,74402000,164280000,76569000,17318000,36787000,13935000,0,37696000,63666000,2211300,22016000,11322000,38474000,8972000,206450000,183240000
Q92496,"Complement factor H-related protein 4, FHR-4",CFHR4,0,1929000,2504100,299310,0,2376000,1954300,17502000,0,520370,0,4309800,3411600,4588700,2684200,0,1779200,5833700,2482300,8036700,7069900,4334800,1256000,5345100,2305900,1172200,981260,2275300,1661900,559300,2475100,4479500,2567900,3865300,1252700,536230,2360000,1790500,6737800,354840,4638400,1242700,1404800,25327000,2205900,1913700,0,1585700,0,0,608640,0,2701900,518450,1306300,1311500,0,913510,0,4825000,1723800,2971300,6305000,2882200,4702900,345280,3408700,76561,0,9686500,2232400,0,12124000,3636200
Q92954,Proteoglycan 4 (Lubricin) (Megakaryocyte-stimulating factor) (Superficial zone proteoglycan) [Cleaved into: Proteoglycan 4 C-terminal part ],PRG4,29368000,8859800,18276000,22355000,17281000,12614000,5803900,87027000,13244000,21439000,11229000,14690000,27209000,38745000,48418000,24251000,19258000,13481000,6075500,47217000,17399000,18641000,21788000,16878000,7629200,45536000,9637400,13823000,19757000,30692000,37143000,7130500,64683000,10884000,19297000,4375500,5508500,10345000,18563000,24629000,24928000,19150000,17030000,10473000,9319800,14087000,3418900,9267800,5949100,2312000,11729000,51748000,34884000,10127000,40908000,21847000,3686400,28273000,45113000,15588000,7530600,33069000,53857000,10436000,40753000,14985000,16044000,2330000,13735000,18160000,10710000,14646000,25156000,30128000
Q96IY4,"Carboxypeptidase B2, EC 3.4.17.20 (Carboxypeptidase U, CPU) (Plasma carboxypeptidase B, pCPB) (Thrombin-activable fibrinolysis inhibitor, TAFI)",CPB2,981100,1961000,4069700,5530500,18934000,7325100,348880,46855000,1504700,490320,529050,896370,2596500,1321700,1615000,1818800,806720,1942700,2828400,15345000,25958000,8354900,6475100,11244000,2942600,29578000,1121000,8438800,17941000,8669700,14103000,8616900,35686000,13024000,10921000,2553400,2387000,14271000,15911000,1031000,18674000,2366200,986990,4552700,0,12305000,5942100,7391700,6840100,1651500,109570000,57217000,27780000,3189100,31934000,32287000,6876100,30449000,40077000,24629000,18151000,2979600,42534000,9844300,11866000,10950000,2708300,1872100,906500,11780000,17347000,3214000,6605000,7914700
Q96PD5,"N-acetylmuramoyl-L-alanine amidase, EC 3.5.1.28 (Peptidoglycan recognition protein 2) (Peptidoglycan recognition protein long, PGRP-L)",PGLYRP2,95743000,35511000,101550000,75299000,53100000,136960000,16085000,490820000,15604000,33645000,120340000,53464000,71041000,40462000,51455000,63948000,16535000,47651000,10250000,46301000,94055000,79698000,28370000,83052000,39186000,77763000,18218000,53121000,87372000,48353000,108760000,48959000,54349000,38564000,63857000,11045000,40693000,66673000,127690000,27637000,47385000,68731000,30482000,18808000,79220000,49479000,13784000,74867000,8824600,7988900,379960000,47814000,84142000,22012000,114320000,94991000,13011000,100460000,138960000,138110000,55003000,33184000,95743000,36712000,159510000,103970000,24689000,14249000,24858000,55209000,144570000,42023000,65515000,58191000
Q99497,"Parkinson disease protein 7 (Maillard deglycase) (Oncogene DJ1) (Parkinsonism-associated deglycase) (Protein DJ-1, DJ-1) (Protein/nucleic acid deglycase DJ-1, EC 3.1.2.-, EC 3.5.1.-, EC 3.5.1.124)",PARK7,0,4442300,261200,1270800,0,2447300,0,3406200,563240,0,0,1398600,499430,1967200,3758800,1410200,0,674080,0,0,1142000,769420,1195700,2433300,2718600,0,2301500,1943000,964980,8145000,2757800,0,3412300,1587500,3829000,119960,825670,875090,0,7176600,24834000,4305000,2814000,5278200,6283400,1521800,3393000,2813900,1662500,0,845600,0,4763400,3904400,3537400,6879300,0,683750,3850100,0,55003000,386430,0,0,279360,1822700,2175600,0,1761900,1390400,0,581300,1961300,2632500
Q9BXR6,"Complement factor H-related protein 5, FHR-5",CFHR5,7896000,4033200,2102500,4161800,0,4524600,8784800,11974000,5118500,2966200,3272700,2934300,1458000,17919000,7712100,10061000,2408600,19576000,2084800,1863700,4816200,1434600,3436400,5488300,7073900,2150500,3202300,8382800,2148200,1801300,647590,2211400,3788300,5190700,10892000,416820,7659400,977520,2578800,6600700,5516100,3032900,3798500,8441600,0,4738500,0,6080600,0,0,1734900,861030,1629300,2392200,2086200,1268400,735000,1688600,995660,8810800,1169200,9614500,7168900,702230,7396900,4361500,1447100,405110,5086500,9838000,1796800,3567900,4850500,6361800
Q9H299,"SH3 domain-binding glutamic acid-rich-like protein 3 (SH3 domain-binding protein 1, SH3BP-1)",SH3BGRL3,3152100,7554200,1780100,10628000,17383000,23000000,4977400,30597000,3916200,0,0,0,17243000,0,6592800,23908000,2225600,0,967550,4527600,4351900,7995200,4341700,6370300,5814600,2285600,0,7334800,5190700,7595300,2474700,3140000,8645100,6189500,12672000,2752100,5780000,2590700,710890,9322400,12039000,4754600,5833900,12373000,11430000,4426600,4268300,6389100,0,1202700,14756000,0,23771000,2994700,6916300,17721000,0,11590000,13095000,2506700,21068000,2303300,2025000,3487800,2667000,15365000,4141700,451970,0,2671300,1600200,4035100,5544700,3662700
Q9NZP8,"Complement C1r subcomponent-like protein, C1r-LP, C1r-like protein, EC 3.4.21.- (C1r-like serine protease analog protein, CLSPa)",C1RL,19122000,17846000,14721000,21480000,14484000,30855000,9237500,26626000,8689000,5773600,25323000,14485000,9347000,12292000,25619000,23926000,10156000,12973000,7130800,7868800,21653000,20544000,8031300,22109000,10894000,27810000,24253000,21165000,19235000,16716000,25219000,12816000,13741000,32714000,19071000,3006500,11622000,16234000,33448000,8357700,14150000,17013000,23708000,14246000,6322700,13325000,2450100,15730000,5890200,490570,33499000,23891000,10545000,5467300,21305000,12269000,3094700,24385000,28909000,40517000,14686000,15120000,14713000,2805900,18002000,29359000,16253000,850670,16440000,21077000,8646000,14333000,29952000,19684000
Q9UGM5,Fetuin-B (16G2) (Fetuin-like protein IRL685) (Gugu),FETUB,14672000,7235200,6267800,14319000,4452600,5473300,186170,29308000,3317100,9150400,7418600,7991000,4103500,20166000,6877000,17063000,9835700,9342000,4688200,4885100,6302400,12415000,3162100,27608000,11539000,19535000,5774600,25720000,10135000,5550000,5579500,8417400,5424700,16199000,14239000,1928100,5685000,5471400,18952000,333080,8763700,4721200,13738000,2607400,1987800,3473400,616000,4377300,0,203800,22454000,7599700,5477000,1183000,5270500,10897000,1142300,14902000,14076000,30268000,7044300,17488000,6509100,4534300,20619000,13985000,2089100,677480,4073200,13851000,16343000,11167000,21256000,12734000
Q9UK55,"Protein Z-dependent protease inhibitor, PZ-dependent protease inhibitor, PZI (Serpin A10)",SERPINA10,4879300,20195000,0,5274000,2785500,6370700,0,31995000,563260,0,0,7808500,3091300,3568900,0,6993800,2299700,2254800,0,5336500,16194000,6666600,7574800,5170600,8412300,22234000,11178000,14720000,4523900,6748100,6346000,10515000,3477100,11751000,8322500,2112000,5184500,1679100,13533000,4137800,9129500,1036100,3535000,7304100,4678200,2760000,1077800,3975400,2429200,955340,14064000,14728000,4287100,2411800,12489000,10001000,1364900,10223000,10952000,30070000,6527600,3624500,16484000,2804600,3737100,4376100,4207100,386970,1602000,5934500,6402900,6623600,13518000,5597300
Q9Y2X9,Zinc finger protein 281 (GC-box-binding zinc finger protein 1) (Transcription factor ZBP-99) (Zinc finger DNA-binding protein 99),ZNF281,27227000,32494000,79643000,0,25160000,59919000,0,31707000,63157000,162920000,38162000,52654000,17214000,19782000,21096000,31078000,23868000,0,11161000,0,11763000,0,15855000,18488000,15048000,0,23661000,22954000,28526000,9982700,7066300,0,0,12838000,18991000,0,14001000,12491000,12007000,24802000,5782700,0,22984000,11638000,0,11339000,0,12345000,0,2353200,9125100,27702000,11246000,8518700,11212000,0,2187800,12006000,0,12259000,7802700,0,0,10023000,0,21350000,30961000,1569200,42110000,14488000,3074000,0,0,12509000
